"ShipName","ShipAddress","ShipCity","ShipRegion","ShipPostalCode","ShipCountry","CustomerID","Customers_CompanyName","Address","City","Region","PostalCode","Country","Salesperson","OrderID","OrderDate","RequiredDate","ShippedDate","Shippers_CompanyName","ProductID","ProductName","UnitPrice","Quantity","Discount","ExtendedPrice","Freight"
"自然食なちゅらる","福岡市博多区東平尾 2-10-XX","福岡市",,"816-0053","福岡県","23","自然食なちゅらる","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","田中 秀樹",10382,1995/1/13,1995/2/10,1995/1/9,"アカネコ",27,"メロンミルクキャンディー",110,1,0.00,110,95
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡","住吉","771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","田中 秀樹",10431,1995/3/2,1995/3/16,1995/2/27,"トマト",27,"メロンミルクキャンディー",0,1,0.00,0,44
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","古田 哲也",10458,1995/3/29,1995/4/26,1995/3/24,"ペンギン",27,"メロンミルクキャンディー",0,1,0.00,0,147
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","松沢 彩子",10498,1995/5/8,1995/6/5,1995/4/24,"トマト",27,"メロンミルクキャンディー",150,10,0.00,1500,30
"コンビニエンス北風","横浜市南区大岡 1-44-X","横浜市",,"232-0061","神奈川県","32","コンビニエンス北風","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","田中 秀樹",10511,1995/5/19,1995/6/16,1995/5/11,"ペンギン",27,"メロンミルクキャンディー",0,1,0.00,0,351
"蓬莱堂","世田谷区給田 3-31-X","世田谷区",,"157-0064","東京都","44","蓬莱堂","野田市日之出町 27-XX","野田市",,"270-0234","千葉県","森上 偉久馬",10515,1995/5/24,1995/6/7,1995/5/8,"アカネコ",27,"メロンミルクキャンディー",150,20,0.00,3000,204
"温泉レストラン","吾妻郡草津町 462-XX","吾妻郡",,"377-1700","群馬県","8","温泉レストラン","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","正門 恵子",10525,1995/6/2,1995/6/30,1995/6/2,"トマト",27,"メロンミルクキャンディー",100,500,0.00,50000,11
"料亭きゅうきゅう","池田市伏尾台 2-9-X","池田市",,"563-0017","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","古田 哲也",10532,1995/6/9,1995/7/7,1995/5/22,"ペンギン",27,"メロンミルクキャンディー",0,1,0.00,0,74
"月野株式会社","牛久市下根町 1504-XX","牛久市",,"300-1203","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","木下 和明",10548,1995/6/26,1995/7/24,1995/6/23,"トマト",27,"メロンミルクキャンディー",0,1,0.00,0,1
"東海道スーパー","習志野市津田沼 2-6-XX","習志野市","津田沼","275-0016","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","木下 和明",10266,1994/8/26,1994/10/7,1994/8/31,"ペンギン",28,"小倉あんぱん",50,110,0.00,5500,26
"甘味喫茶ダイ","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","43","甘味喫茶ダイ","草加市吉町 3-4-X","草加市",,"340-0017","埼玉県","森上 偉久馬",10300,1994/10/10,1994/11/7,1994/10/12,"トマト",28,"小倉あんぱん",0,1,0.00,0,18
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","木下 和明",10309,1994/10/20,1994/11/17,1994/10/24,"アカネコ",28,"小倉あんぱん",120,5,0.00,600,47
"夷そば","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","古田 哲也",10341,1994/11/29,1994/12/27,1994/11/25,"ペンギン",28,"小倉あんぱん",120,5,0.00,600,27
"北冷マート","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","12","北冷マート","津市一身田中野 19-X","津市",,"514-0112","三重県","森上 偉久馬",10379,1995/1/11,1995/2/8,1995/1/24,"アカネコ",28,"小倉あんぱん",0,1,0.00,0,45
"自然食なちゅらる","福岡市博多区東平尾 2-10-XX","福岡市",,"816-0053","福岡県","23","自然食なちゅらる","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","明山 典央",10463,1995/4/4,1995/5/2,1995/4/7,"ペンギン",28,"小倉あんぱん",120,1,0.00,120,15
"喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","1","喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","東海 誠一",10480,1995/4/20,1995/5/18,1995/4/18,"トマト",28,"小倉あんぱん",5,10,0.10,45,1
"みちのく本陣","杉並区成田東 5-35-XX","杉並区",,"166-0015","東京都","40","みちのく本陣","川崎市中原区宮内 XXX","成田市","中原区","211-0051","神奈川県","東海 誠一",10489,1995/4/28,1995/5/26,1995/4/18,"トマト",28,"小倉あんぱん",120,5,0.00,600,5
"酒蔵でん","板野郡藍住町住吉 5-XXX","板野郡",,"771-1264","徳島県","6","酒蔵でん","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","田中 秀樹",10493,1995/5/3,1995/5/31,1995/5/5,"ペンギン",28,"小倉あんぱん",90,100,0.00,9000,11
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","東海 誠一",10503,1995/5/12,1995/6/9,1995/5/1,"トマト",28,"小倉あんぱん",100,50,0.00,5000,17
"大和マーケット","札幌市手稲区前田 4-9-3-XX","札幌市",,"006-0814","長野県","9","大和マーケット","横浜市中区千代崎町1-3-5","横浜市","中区","231-0864","神奈川県","正門 恵子",10546,1995/6/23,1995/7/21,1995/6/30,"ペンギン",28,"小倉あんぱん",0,1,0.00,0,195
"アリス亭","大田区大森東 1-35-X","大田区",,"143-0012","千葉県","39","アリス亭","横浜市緑区千草台 7-X","横浜市","千草台","226-0000","神奈川県","森上 偉久馬",10553,1995/6/30,1995/7/28,1995/6/12,"トマト",28,"小倉あんぱん",0,1,0.00,0,149
"夷そば","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","明山 典央",10269,1994/8/31,1994/9/14,1994/9/9,"アカネコ",29,"インドカレーパン",150,200,0.00,30000,5
"笹の葉食料品店","横浜市緑区千草台 7-X","横浜市","緑区","226-0000","神奈川県","33","笹の葉食料品店","鹿児島市宇宿町 2655-XX","鹿児島市","白山町","890-0074","鹿児島県","田中 秀樹",10282,1994/9/15,1994/10/13,1994/10/13,"アカネコ",29,"インドカレーパン",0,1,0.00,0,13
"宮株式会社","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","16","宮株式会社","吾妻郡草津町 462-XX","吾妻郡","豆島","377-1700","群馬県","木下 和明",10283,1994/9/16,1994/10/14,1994/9/21,"ペンギン",29,"インドカレーパン",0,1,0.00,0,85
"パーラーえんとつ","練馬区東大泉 1-26-31-XXX","練馬区",,"178-0063","東京都","49","パーラーえんとつ","世田谷区給田 3-31-X","世田谷区","世田谷区","157-0064","東京都","正門 恵子",10285,1994/9/20,1994/10/18,1994/9/23,"トマト",29,"インドカレーパン",0,1,0.00,0,77
"高原亭","牛久市下根町 1504-XX","牛久市","根町","300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","東海 誠一",10291,1994/9/27,1994/10/25,1994/9/28,"トマト",29,"インドカレーパン",0,1,0.00,0,6
"札幌フード","札幌市手稲区前田 4-9-3-XX","札幌市","手稲区","006-0814","北海道","13","札幌フード","京都市西京区山田平尾町 73-X","京都府",,"615-8256","京都府","東海 誠一",10296,1994/10/4,1994/11/1,1994/10/6,"アカネコ",29,"インドカレーパン",0,1,0.00,0,0
"月野株式会社","仙台市太白区人来田 3-15-XX","仙台市",,"982-0222","宮城県","17","月野株式会社","長野市大豆島 1798-X","長野市",,"381-0022","長野県","田中 秀樹",10299,1994/10/7,1994/11/4,1994/10/11,"トマト",29,"インドカレーパン",0,1,0.00,0,30
"東海道スーパー","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","10","東海道スーパー","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","田中 秀樹",10302,1994/10/11,1994/11/8,1994/10/19,"トマト",29,"インドカレーパン",100,4,0.00,400,6
"食料品店ふじ","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","29","食料品店ふじ","粕屋郡志免町御手洗 51-X","粕屋郡",,"811-2206","福岡県","木下 和明",10309,1994/10/20,1994/11/17,1994/10/24,"アカネコ",29,"インドカレーパン",120,5,0.00,600,47
"小町ストアー","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","東海 誠一",10317,1994/10/31,1994/11/28,1994/11/4,"アカネコ",29,"インドカレーパン",100,100,0.00,10000,13
"洋食ちくさ","名古屋市瑞穂区中根町 5-4-X","名古屋",,"467-0055","愛知県","25","洋食ちくさ","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","森上 偉久馬",10327,1994/11/11,1994/12/9,1994/11/14,"アカネコ",29,"インドカレーパン",0,1,0.00,0,63
"洋風居酒屋けい・えっくす","鹿児島市宇宿町 2655-XX","鹿児島市",,"890-0074","鹿児島県","27","洋風居酒屋けい・えっくす","伊丹市池尻 5-XX","伊丹市",,"664-0027","兵庫県","明山 典央",10333,1994/11/18,1994/12/16,1994/11/17,"ペンギン",29,"インドカレーパン",50,100,0.00,5000,1
"イルカランド","大田区萩中 2-4-X","大田区",,"144-0047","東京都","37","イルカランド","成田市台方 XXX","成田市",,"286-0003","千葉県","松沢 彩子",10334,1994/11/21,1994/12/19,1994/11/23,"トマト",29,"インドカレーパン",50,80,0.00,4000,9
"よろず商店","川崎市中原区宮内 XXX","川崎市",,"211-0051","神奈川県","35","よろず商店","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","田中 秀樹",10338,1994/11/25,1994/12/23,1994/11/25,"ペンギン",29,"インドカレーパン",100,1500,0.20,120000,84
"ポム・ド・テール","川越市熊野町 12-2-XXX","川越市",,"350-1146","埼玉県","41","ポム・ド・テール","中野区大和町 2-41-XX","川崎市",,"165-0034","東京都","木下 和明",10346,1994/12/6,1995/1/17,1994/12/9,"ペンギン",29,"インドカレーパン",150,5,0.00,750,142
"からんころん","北九州町田1-3","北九州",,"884-1111","北九州","51","からんころん","茅ヶ崎市西久保 1592-X","茅ヶ崎市",,"253-0083","神奈川県","東海 誠一",10370,1995/1/3,1995/1/31,1995/1/4,"トマト",29,"インドカレーパン",150,1,0.00,150,1
"小町ストアー","大館市釈迦内字館 30-XX","大館市",,"017-0012","秋田県","11","小町ストアー","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","松沢 彩子",10383,1995/1/16,1995/2/13,1995/1/9,"ペンギン",29,"インドカレーパン",0,1,0.00,0,34
"葉薄ふぁん","吹田市竹見台 2-X","吹田市",,"565-0863","大阪府","18","葉薄ふぁん","習志野市津田沼 2-6-XX","習志野市",,"275-0016","千葉県","木下 和明",10410,1995/2/10,1995/3/10,1995/2/10,"ペンギン",29,"インドカレーパン",0,1,0.00,0,2
"健食弁当株式会社","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","45","健食弁当株式会社","杉並区成田東 5-35-XX","杉並区",,"166-0015","東京都","田中 秀樹",10426,1995/2/27,1995/3/27,1995/2/27,"アカネコ",29,"インドカレーパン",0,1,0.00,0,19
"料亭きゅうきゅう","広島市西区観音新町 1-16-X","広島市",,"733-0036","広島県","28","料亭きゅうきゅう","朝倉郡夜須町篠隈 225-XX","朝倉郡","須町","838-0215","福岡県","田中 秀樹",10448,1995/3/20,1995/4/17,1995/3/10,"トマト",29,"インドカレーパン",0,1,0.00,0,39
"ジャンボストアー","成田市加良部 5-3-X","成田市",,"286-0036","千葉県","34","ジャンボストアー","広島市西区観音新町 1-16-X","広島市","西区","733-0036","広島県","高橋 真紀",10449,1995/3/21,1995/4/18,1995/3/14,"トマト",29,"インドカレーパン",100,5,0.00,500,53
"自然食なちゅらる","福岡市博多区東平尾 2-10-XX","福岡市",,"816-0053","福岡県","23","自然食なちゅらる","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","明山 典央",10463,1995/4/4,1995/5/2,1995/4/7,"ペンギン",29,"インドカレーパン",100,1,0.00,100,15
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","松沢 彩子",10467,1995/4/6,1995/5/4,1995/4/11,"トマト",29,"インドカレーパン",0,1,0.00,0,5
"居酒屋ななべえ","京都市西京区山田平尾町 73-X","京都市",,"615-8256","京都府","5","居酒屋ななべえ","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","東京都","古田 哲也",10483,1995/4/24,1995/5/22,1995/4/14,"トマト",29,"インドカレーパン",200,1,0.00,200,15
"寿ストアー","大田区大森東 1-35-X","大田区",,"143-0012","東京都","7","寿ストアー","練馬区東大泉 1-26-31-XXX","練馬区","大泉","178-0063","東京都","田中 秀樹",10499,1995/5/9,1995/6/6,1995/4/25,"トマト",29,"インドカレーパン",0,1,0.00,0,102
"喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","1","喫茶たいむましん","佐賀市長瀬町 23-XX","佐賀市",,"840-0853","佐賀県","高橋 真紀",10506,1995/5/16,1995/6/13,1995/5/3,"トマト",29,"インドカレーパン",100,50,0.00,5000,21
"小料理ひろ","春日井市味美白山町 1-9-X","春日井市",,"486-0969","愛知県","26","小料理ひろ","池田市伏尾台 2-9-X","池田市","伏尾台","563-0017","大阪府","古田 哲也",10512,1995/5/22,1995/6/19,1995/5/10,"トマト",29,"インドカレーパン",0,1,0.00,0,4
"割烹ふじい","富山市朝菜町 2-702-XX","富山市",,"939-8066","富山県","3","割烹ふじい","福岡市博多区東平尾 2-10-XX","福岡市","博多区","816-0053","福岡県","高橋 真紀",10263,1994/8/23,1994/9/20,1994/8/31,"ペンギン",30,"チーズあんぱん",21,60,0.25,932,146
"小料理なんごく","那覇市繁多川 1-21-XX","那覇市",,"902-0071","沖縄県","2","小料理なんごく","札幌市中央区北5条西 12-2-19-XXX","札幌市",,"060-0005","北海道","松沢 彩子",10290,1994/9/27,1994/10/25,1994/10/4,"アカネコ",30,"チーズあんぱん",100,50,0.00,5000,80
"高原亭","牛久市下根町 1504-XX","牛久市",,"300-1203","茨城県","50","高原亭","横浜市旭区左近山 3-18-XXX","横浜市","旭区","241-0831","神奈川県","松沢 彩子",10310,1994/10/21,1994/11/18,1994/10/26,"トマト",30,"チーズあんぱん",150,1000,0.00,150000,18
"夷そば","鹿児島市宇宿 2-14-X","鹿児島市",,"890-0073","鹿児島県","30","夷そば","西春日井郡豊山町豊場新田 17-X","西春日井郡",,"480-0202","愛知県","古田 哲也",10341,1994/11/29,1994/12/27,1994/11/25,"ペンギン",30,"チーズあんぱん",120,5,0.00,600,27
"レストラン石坂","志木市幸町 1-8-40-XXXX","志木市",,"353-0005","埼玉県","48","レストラン石坂","逗子市山の根 3-15-XX","逗子市",,"249-0002","神奈川県","正門 恵子",10357,1994/12/20,1995/1/17,1995/1/3,"ペンギン",30,"チーズあんぱん",150,1,0.00,150,35
"よろず商店","川崎市中原区宮内 XXX","川崎市",,"211-0051","神奈川県","35","よろず商店","浜北市於呂 3482-XX","浜北市",,"434-0015","静岡県","森上 偉久馬",10398,1995/1/30,1995/2/27,1995/1/26,"ペンギン",30,"チーズあんぱん",100,1,0.00,100,89
"自然食なちゅらる","福岡市博多区東平尾 2-10-XX","福岡市",,"816-0053","福岡県","23","自然食なちゅらる","仙台市宮城野区古宮 4-X","仙台市",,"983-0000","宮城県","明山 典央",10463,1995/4/4,1995/5/2,1995/4/7,"ペンギン",30,"チーズあんぱん",100,1,0.00,100,15
"ジャンボストアー","世田谷区奥沢 1-37-XX","世田谷区",,"158-0083","千葉県","34","ジャンボストアー","広島市西区観音新町 1-16-X","広島市","西区","733-0036","広島県","森上 偉久馬",10541,1995/6/19,1995/7/17,1995/6/5,"アカネコ",30,"チーズあんぱん",100,50,0.00,5000,69
